"country","date","agricultural_land%","forest_land%","land_area","avg_precipitation","trade_in_services%","control_of_corruption_estimate","control_of_corruption_std","access_to_electricity%","renewvable_energy_consumption%","electric_power_consumption","CO2_emisions","other_greenhouse_emisions","population_density","inflation_annual%","real_interest_rate","risk_premium_on_lending","research_and_development_expenditure%","central_goverment_debt%","tax_revenue%","expense%","goverment_effectiveness_estimate","goverment_effectiveness_std","human_capital_index","doing_business","time_to_get_operation_license","statistical_performance_indicators","individuals_using_internet%","logistic_performance_index","military_expenditure%","GDP_current_US","political_stability_estimate","political_stability_std","rule_of_law_estimate","rule_of_law_std","regulatory_quality_estimate","regulatory_quality_std","government_expenditure_on_education%","government_health_expenditure%","multidimensional_poverty_headcount_ratio%","gini_index","birth_rate","death_rate","life_expectancy_at_birth","population","rural_population","voice_and_accountability_estimate","voice_and_accountability_std","intentional_homicides","year"
"Mongolia","2020-01-01",72.3589435904377,9.09965848797644,1557506.803,241,20.7322070886423,-0.470110237598419,0.143715918064117,99.5021667480469,3.98,NA,21184.7,53921.45499,2.1151336184565,3.79604026111249,12.7512515214544,NA,0.133009999990463,73.9367835160754,14.1457872327323,33.1789935424761,-0.368315815925598,0.233748883008957,0.614397525787354,NA,NA,NA,65.63058022,NA,0.765310217022435,13312981427.4023,0.721719682216644,0.229722216725349,-0.242895096540451,0.153527095913887,-0.0608956068754196,0.202356666326523,4.659912109375,3.15984797,NA,NA,22.405,5.475,72.141,3294335,1032543,0.379003643989563,0.127855613827705,6.22280369179212,2020
"Montenegro","2020-01-01",19.17843866171,61.4869888475836,13450,NA,28.3555077798413,-0.0188248697668314,0.170703932642937,99.8531112670898,39.56,NA,2527.2,3764.437423,46.1937546468401,-0.255655699848551,6.0929708437202,5.0026627364284,NA,NA,NA,NA,-0.0708921402692795,0.268821269273758,0.633181810379028,NA,NA,NA,77.60879306,NA,1.66909915019007,4769995511.55242,-0.0595542229712009,0.251161903142929,-0.0126254400238395,0.157141700387001,0.437879830598831,0.249978289008141,NA,7.13466835,30.9,NA,11.4,11.7,75.9317073170732,621306,201999,0.0433722324669361,0.13519461452961,2.86146912594041,2020
"Morocco","2020-01-01",68.0752856822765,12.8668832623796,446300,346,17.3114553373648,-0.420344829559326,0.152332171797752,100,10.92,NA,66719.5,88027.79761,82.2065247591306,0.705968661338317,NA,NA,NA,NA,20.0231197368841,27.2115817674697,-0.0887200012803078,0.240399569272995,0.504116356372833,NA,NA,NA,84.12036305,NA,4.28102888137034,121347533649.793,-0.353218376636505,0.236120238900185,-0.191629990935326,0.160199254751205,-0.0350056178867817,0.216848284006119,6.75430011749268,2.60883594,NA,NA,17.889,6.073,73.92,36688772,13379661,-0.599163711071014,0.120980754494667,1.24833833697593,2020
"Mozambique","2020-01-01",52.6638927744856,46.7251964699,786380,1032,25.144404913345,-0.766310095787048,0.157634884119034,30.6123828887939,80.91,NA,6945.5,33749.36732,39.6478025890791,3.48393567493208,13.2268960462142,7.70305334026812,NA,101.953541552277,21.6461528082909,23.0320078252404,-0.775558054447174,0.210468709468842,0.362116664648056,NA,NA,NA,16.31226657,NA,2.02060472751337,14156864916.4711,-1.29775154590607,0.223476082086563,-1.05481767654419,0.151911213994026,-0.755629479885101,0.179944440722466,6.26059007644653,2.41862082,NA,NA,36.974,8.004,61.172,31178239,19619219,-0.599389493465424,0.124390006065369,NA,2020
"Myanmar","2020-01-01",19.9304395789603,43.7340309804342,652670,2091,NA,-0.659091353416443,0.146304562687874,70.4157409667969,59.75,NA,33874.6,128949.3985,81.8533071843351,NA,10.5822694253578,NA,0.14724999666214,NA,NA,NA,-1.01675057411194,0.257395893335342,0.477652013301849,NA,NA,NA,41.95429049,NA,2.95459077983316,78930259068.5275,-1.51233565807343,0.236120238900185,-1.17445850372314,0.157127067446709,-0.618340134620667,0.203855723142624,NA,0.73733534,NA,NA,17.363,8.819,66.797,53423198,36786680,-0.939094603061676,0.127924367785454,2.94067008118833,2020
"Namibia","2020-01-01",47.1401328814877,8.06386570953127,823290,285,13.5251815441073,0.303862303495407,0.159902930259705,52.3,31.3,NA,3952.8,13560.37867,3.02335507536834,2.20938236933476,3.09380682019005,2.6280975019146,NA,NA,31.162488983727,38.0682397669391,0.0677594020962715,0.226349875330925,0.446437537670136,NA,NA,NA,48.76420428,NA,3.22712973053882,10583748757.3345,0.529492318630219,0.241320118308067,0.362674593925476,0.164652988314629,0.0258670803159475,0.233136832714081,9.44690036773682,4.40352678,NA,NA,27.876,8.475,62.829,2489098,1193946,0.560283541679382,0.125481233000755,12.1730843863922,2020
"Nauru","2020-01-01",20,0,20,NA,NA,-0.467435479164124,0.957733750343323,100,1.4,NA,41.4,47.328063,615.75,NA,NA,NA,NA,NA,44.3468321505376,103.596292774194,-0.0823604688048363,1.06477034091949,0.50841212272644,NA,NA,NA,76.6826512,NA,NA,124685686.622889,0.962256371974945,0.407375425100327,-0.747854828834534,0.894498944282532,0.109119214117527,1.07775616645813,5.16704988479614,8.92148685,NA,NA,28.364,6.602,63.437,12315,0,0.425993740558624,0.230365768074989,NA,2020
"Nepal","2020-01-01",28.7478200209278,41.5907220090687,143350,1500,5.91817026634244,-0.57275527715683,0.151473179459572,89.9,74.54,NA,14949.2,45868.55644,204.734056505058,5.05236655289216,NA,NA,NA,39.0485631283104,15.7736497317263,20.1647829300576,-0.93973445892334,0.254445165395737,0.504601776599884,NA,NA,NA,45.84615896,NA,1.39957294707225,33433659223.1789,-0.195006310939789,0.226637542247772,-0.488593697547913,0.155781373381615,-0.702957332134247,0.211626052856445,4.18310117721558,1.55479288,NA,NA,20.64,7.209,69.246,29348627,23309854,-0.0849202200770378,0.130136057734489,NA,2020
"Netherlands","2020-01-01",53.8892188892189,10.974160974161,33670,778,38.8568542337876,2.03107261657715,0.150266766548157,100,10.79,NA,130315.1,155912.4883,518.013068013068,1.2724603778917,NA,NA,2.29422998428345,NA,24.3732188367042,42.9447729526823,1.84382510185242,0.232616737484932,0.789915025234222,NA,77.4,NA,91.33333333,NA,1.48065173904127,909793466661.466,0.859951734542847,0.229722216725349,1.74874806404114,0.154614865779877,1.75872302055359,0.233481988310814,5.30000019073486,7.66171503,16.3,26,9.7,9.7,81.3585365853659,17441500,1354158,1.52429604530334,0.111299321055412,0.613723634798302,2020
"New Caledonia","2020-01-01",10.0672866520788,45.8435448577681,18280,NA,NA,NA,NA,100,6.04,NA,NA,NA,14.9048140043764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9454629451.03219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,5.7,80.8349512195122,272460,77602,NA,NA,NA,2020
"New Zealand","2020-01-01",38.5629106376514,37.5701264669021,263310,1732,10.9184810272549,2.14821743965149,0.160923108458519,100,28.61,NA,31359.7,80158.02583,19.3315863430937,1.71456170007244,NA,NA,NA,46.1462224866151,27.393306792355,36.4247258194908,1.58037388324738,0.253996104001999,0.775932431221008,NA,NA,NA,92.8650738,NA,1.45173507844951,212569779569.515,1.49202156066895,0.214171290397644,1.87339925765991,0.157058969140053,1.88291263580322,0.233481988310814,5.98000001907349,7.73777819,NA,NA,11.32,6.41,82.2560975609756,5090200,677048,1.5954270362854,0.141241952776909,NA,2020
"Nicaragua","2020-01-01",42.0890809373442,28.315855077281,120340,2280,12.2991010510575,-1.16055071353912,0.147938817739487,86.003303527832,52.13,NA,4582.2,18448.51145,56.1400614924381,3.68181341625573,5.50418070614828,NA,NA,NA,17.0756669231388,16.4787984924378,-0.650465130805969,0.256013721227646,0.508098244667053,NA,NA,NA,53.4046527,NA,0.665087016561706,12678162359.4021,-0.602020740509033,0.236120238900185,-1.18416619300842,0.153865531086922,-0.664049983024597,0.20386591553688,4.63000011444092,5.33572912,NA,NA,20.903,5.703,71.795,6755895,2769106,-1.09763193130493,0.127549603581429,NA,2020
"Niger","2020-01-01",36.7861372069156,0.852372305991948,1266700,151,9.44683573737023,-0.617668211460114,0.152312263846397,18.7219104766846,81.91,NA,2197.95,44795.82741,19.2102620983658,2.89819376026271,NA,NA,NA,NA,NA,NA,-0.634796857833862,0.204058468341827,0.31568518280983,NA,NA,NA,21.46379477,NA,2.43423831669118,13744174582.2532,-1.6578882932663,0.241320118308067,-0.556431889533997,0.150169655680656,-0.782020270824432,0.179944440722466,3.8376100063324,2.34244084,NA,NA,45.588,8.281,61.451,24333639,20287928,-0.490123718976974,0.125109136104584,NA,2020
"Nigeria","2020-01-01",76.2542134677251,23.7457865322749,910770,1150,5.51262978939383,-1.08271861076355,0.138420581817627,55.4,82.51,NA,111978.1,322336.5011,228.737667028997,13.2460234276598,5.37128021236915,12.0095216718796,NA,NA,NA,NA,-1.11589670181274,0.213518142700195,0.360609829425812,NA,NA,NA,51.45837417,NA,0.627907834927415,432198936002.177,-1.87046504020691,0.236120238900185,-0.825987219810486,0.148252293467522,-1.0094393491745,0.201122373342514,NA,0.50597858,NA,NA,37.467,12.997,52.887,208327405,100084652,-0.580638468265533,0.120300754904747,NA,2020
"North Macedonia","2020-01-01",50.0396510705789,39.7101506740682,25220,619,22.9047790278804,-0.47135591506958,0.160985678434372,100,20.26,NA,6796.7,9768.859944,82.1780729579699,1.20007348888482,2.21851245980203,NA,0.375600010156631,NA,16.1270303796826,34.9241609345628,0.0637243688106537,0.276600897312164,0.55734920501709,NA,NA,NA,81.40553811,NA,1.24812165736929,12363580534.6811,0.108251318335533,0.245315119624138,-0.0826649442315102,0.148856148123741,0.448257148265839,0.234906375408173,NA,4.76490688,39.8,NA,9.2,12.4,74.3951219512195,2072531,860473,0.0577208660542965,0.129016116261482,NA,2020
"Northern Mariana Islands","2020-01-01",1.17391304347826,52.9565217391304,460,NA,NA,NA,NA,100,0.32,NA,NA,NA,107.797826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49587,4067,NA,NA,NA,2020
"Norway","2020-01-01",2.70656765993659,33.4353596771758,364285,1414,20.0308389423057,2.09770011901855,0.166310504078865,100,61.29,NA,36177.4,46116.8172,14.7672152298338,1.28658490707998,5.34941941734859,NA,2.27601003646851,NA,21.2531867719174,45.3909564287933,1.92704653739929,0.27636381983757,0.771051168441772,NA,NA,NA,97.00000121,NA,2.0060349499773,367633418886.627,1.24627983570099,0.229722216725349,1.97249126434326,0.161672219634056,1.70316743850708,0.237805187702179,5.90000009536743,9.78682518,15.9,NA,9.8,7.5,83.209756097561,5379475,915909,1.72421777248383,0.143426597118378,0.576225422359294,2020
"Oman","2020-01-01",4.71382875605816,0.00807754442649435,309500,125,13.7187855498645,0.227259784936905,0.181000873446465,100,0.05,NA,71041.5,95082.40834,14.679802907916,-0.903874872278535,18.2143547227132,NA,0.371030002832413,NA,NA,NA,0.135548576712608,0.264357328414917,0.608116269111633,NA,NA,NA,95.23229321,NA,9.84703339884194,75909397659.2978,0.426988631486893,0.241320118308067,0.615264594554901,0.172278016805649,0.458940088748932,0.242613941431046,NA,4.80646753,NA,NA,18.791,3.025,74.757,4543399,623536,-1.14482235908508,0.136786133050919,0.308139380686066,2020
"Pakistan","2020-01-01",47.6377646326276,4.83330738895807,770880,494,4.45268765047905,-0.832873284816742,0.143939971923828,94.4852828979492,46.6,NA,184111.2,436608.9225,294.723875311333,9.73999313898131,0.739692508004723,2.10801609346657,NA,NA,NA,NA,-0.540501832962036,0.239036917686462,0.406070023775101,NA,NA,NA,18.93481469,NA,4.03174261934826,300425609206.18,-1.78547716140747,0.236120238900185,-0.693787276744843,0.15288208425045,-0.732577681541443,0.201112598180771,2.36571836471558,1.03996059,NA,NA,27.967,7.06,66.269,227196741,142759072,-0.877368927001953,0.127924367785454,3.73684938494969,2020
"Palau","2020-01-01",9.34782608695652,90.0217391304348,460,NA,46.0317586343787,-0.467435479164124,0.957733750343323,100,0.87,NA,158.2,195.78888,39.0695652173913,0.218181818181824,NA,NA,NA,NA,18.5899166335848,60.6131054585153,-0.0525450743734837,1.06477034091949,0.588113486766815,NA,NA,NA,NA,NA,NA,251900000,0.930964529514313,0.561300098896027,-0.187905728816986,0.789643108844757,0.0582218356430531,1.07775616645813,NA,13.51063728,NA,NA,12.1,8.4,NA,17972,3417,1.08224070072174,0.240227863192558,NA,2020
"Panama","2020-01-01",29.3084389323268,56.8056079805878,74180,2928,19.9757702795743,-0.562733948230743,0.156517282128334,95.3360137939453,28.43,NA,9582.7,17231.02452,57.8915610676732,-1.55027540803758,7.60118222705505,NA,NA,NA,8.04618351245171,19.2598041148656,0.197498485445976,0.255675822496414,0.501601994037628,NA,NA,NA,65.54188027,NA,NA,57086836942.4052,0.240987226366997,0.236120238900185,-0.266600340604782,0.15649788081646,0.334789246320724,0.220767647027969,3.90606999397278,5.8625102,NA,NA,17.919,5.747,76.657,4294396,1356428,0.57762748003006,0.129757136106491,11.6430795339927,2020
"Papua New Guinea","2020-01-01",2.62774367354149,79.1762575630438,452860,3142,7.50722871342773,-0.580902516841888,0.165527701377869,20.4961185455322,54.28,NA,5491.5,18397.91713,21.5290376716866,4.87167398565548,6.08251872400023,0.64861111111111,NA,48.6801012102042,11.8791968737405,20.8959153633377,-0.843611121177673,0.264655590057373,0.429185003042221,NA,NA,NA,27.73001017,NA,0.416646928068257,23848442440.267,-0.702757477760315,0.223476082086563,-0.698419213294983,0.16801980137825,-0.6873699426651,0.220677152276039,1.35000002384186,1.72049451,NA,NA,25.996,6.402,65.787,9749640,8448551,0.0300091747194529,0.132412388920784,NA,2020
"Paraguay","2020-01-01",42.3084319154291,40.5292222501888,397300,1130,7.44058589035601,-0.838050484657288,0.16751067340374,99.7,61.44,NA,7575.7,50784.02825,16.6591870123332,1.7675159235669,11.0890000853411,NA,NA,NA,9.5149992858083,18.4727986970316,-0.538141965866089,0.249493986368179,0.528180062770844,NA,NA,NA,73.95751114,NA,1.0207136780028,35432177936.3317,0.0210527591407299,0.241320118308067,-0.411829739809036,0.166213184595108,-0.125313103199005,0.233136832714081,3.30362010002136,4.11691141,24.93,43.5,20.946,5.916,73.182,6618695,2502992,0.0486162304878235,0.133324190974236,7.26729362812458,2020
"Peru","2020-01-01",19.1236640625,56.5081015625,1280000,1738,5.09887517669527,-0.503286480903625,0.143883496522903,96.2,31.62,NA,46578.9,89865.35382,26.019340625,2.00241205759293,8.67616539423015,NA,0.171670004725456,34.6723130272698,13.1858744315745,26.8348703200112,-0.263935297727585,0.232712268829346,0.6051926612854,NA,NA,NA,65.25179796,NA,1.35047593045296,201947603715.409,-0.355914145708084,0.229722216725349,-0.379240244626999,0.150480389595032,0.4855637550354,0.202366635203362,4.24667978286743,4.28144789,NA,43.8,17.833,7.327,73.665,33304756,7228131,0.249568805098534,0.127481430768967,5.71389863958169,2020
"Philippines","2020-01-01",42.509306771305,24.1090317604051,298170,2348,13.7602969429282,-0.488711297512054,0.137111276388168,96.3902893066406,29.06,NA,133471.3,224971.7625,376.265140691552,2.39316239316241,NA,NA,NA,NA,13.9509857073772,19.5603029244639,0.0994934812188149,0.233800768852234,0.51596212387085,NA,NA,NA,47.11190815,NA,1.01242392260698,361751145432.404,-0.753126084804535,0.229722216725349,-0.62583863735199,0.154110208153725,0.12772573530674,0.202366635203362,3.73481059074402,2.28181028,NA,NA,22.039,5.566,72.119,112190977,59003479,-0.104530483484268,0.127855613827705,NA,2020
"Poland","2020-01-01",47.238101460164,30.9770358997811,306130,600,17.8525795834488,0.645016312599182,0.137538328766823,100,16.14,NA,279223.8,338383.8449,123.800574919152,3.3744697261859,NA,NA,1.39205002784729,NA,17.4778155361402,40.940474112707,0.359848201274872,0.220826998353004,0.753088593482971,NA,NA,NA,83.18488715,NA,2.29831569428398,599442783603.187,0.51610541343689,0.229722216725349,0.529685378074646,0.139792561531067,0.861159920692444,0.208471909165382,5.19000005722046,4.66816568,17.3,NA,9.4,12.6,76.5,37899070,15143331,0.618144810199738,0.103448435664177,0.692196999838648,2020
"Portugal","2020-01-01",42.2766719501865,36.154994891142,91605.6,854,17.9577620217329,0.747629642486572,0.150266766548157,100,31.21,NA,38973.5,55640.70734,112.406676011074,-0.0124383299576167,NA,NA,1.61740005016327,NA,22.0209217328531,44.4473514583484,1.01547133922577,0.232616737484932,0.768949568271637,NA,NA,NA,78.26166044,NA,1.88667391039496,229031860520.773,1.02168917655945,0.229722216725349,1.17721164226532,0.154614865779877,0.834571182727814,0.233481988310814,5.01000022888184,6.79872322,NA,34.7,8.2,12,80.9756097560976,10297081,3469087,1.25965237617493,0.110538512468338,0.786545870699724,2020
"Puerto Rico","2020-01-01",18.9289740698985,55.95603156708,8870,2054,NA,0.0123124122619629,0.263737887144089,100,2.46,NA,NA,NA,369.961330326945,NA,NA,NA,NA,NA,NA,NA,-0.265082746744156,0.357593536376953,NA,NA,NA,NA,NA,NA,NA,103130900000,0.440158009529114,0.251161903142929,0.62719851732254,0.191928714513779,0.794554948806763,0.374926805496216,3.38936138153076,NA,NA,NA,6,9.6,78.041,3281557,210643,0.498710453510284,0.263635993003845,16.9949270448435,2020
"Qatar","2020-01-01",6.44038294168842,0,11490,74,37.4812594717953,0.780476272106171,0.172683551907539,100,0.06,NA,87578.3,119605.3672,240.242384682332,-2.54031503004763,22.49420828918,NA,NA,NA,NA,NA,0.900529682636261,0.244632557034492,0.637771606445313,NA,NA,NA,99.65284913,NA,NA,144411363345.27,0.686410009860992,0.234502270817757,0.995863139629364,0.16469894349575,0.852749884128571,0.226567625999451,3.2336699962616,3.30993986,NA,NA,10.895,1.219,79.099,2760385,21117,-1.28795349597931,0.135299682617188,0.434721968131257,2020
"Romania","2020-01-01",59.0707579972184,30.1158292767733,230080,637,17.3171417683918,-0.074919618666172,0.137538328766823,99.9952163696289,24.06,NA,68664,95744.39542,83.7328320584145,2.63107311184752,2.28325970601718,2.91625456162303,0.470329999923706,57.1106221007977,14.1842862706995,37.8636842349481,-0.257351338863373,0.220826998353004,0.584187865257263,NA,NA,NA,78.45526895,NA,2.03088668188529,251362534092.315,0.531862139701843,0.229722216725349,0.392174124717712,0.139792561531067,0.36042395234108,0.208471909165382,3.69000005722046,5.02272987,30.4,34.6,10.3,15.5,74.2536585365854,19265250,8824640,0.588041067123413,0.103448435664177,1.44532169299017,2020
"Russian Federation","2020-01-01",13.1584362579663,49.7843360788722,16376870,460,7.54874691545333,-0.909426033496857,0.145568072795868,99.8977813720703,3.72,NA,1618271,2331479.378,8.79735498907911,3.38165937237896,5.82526212068193,NA,1.09802997112274,22.992021036968,10.7991196203537,35.2998185923772,-0.0776575356721878,0.238864824175835,0.681419610977173,NA,NA,NA,84.99466978,NA,4.26344983553312,1493075887459.81,-0.683706700801849,0.229722216725349,-0.787609994411469,0.141591146588326,-0.468022495508194,0.208471909165382,3.73000001907349,5.35894442,NA,36,9.8,14.6,71.3387804878049,144073139,36372705,-1.07231199741364,0.125276193022728,7.3459663833896,2020
"Rwanda","2020-01-01",73.4373733279287,11.1876773408999,24670,1212,10.2352000396151,0.553834915161133,0.164928898215294,45.1901092529297,81.7,NA,1382,6329.924675,532.888609647345,9.85039902274209,9.01494207370734,10.7984166666667,NA,NA,15.0766347505745,21.5330169121142,0.308448910713196,0.20522303879261,0.379552751779556,NA,NA,NA,23.8,NA,1.44748032838312,10172925171.5869,0.0832765996456146,0.251161903142929,0.10799028724432,0.150201380252838,0.0126883983612061,0.185221329331398,3.33054995536804,2.92674851,NA,NA,30.309,5.998,66.774,13146362,10854688,-1.0918630361557,0.129188492894173,3.59034703252303,2020
"Samoa","2020-01-01",17.773381294964,58.1546762589928,2780,2880,19.4622381949329,0.743942320346832,0.303229302167892,100,37.54,NA,206.5,538.887695,77.3125899280575,-1.568912477409,7.39095435959569,NA,NA,NA,24.4164425905469,29.8008331920213,0.65266215801239,0.416715532541275,0.548421680927277,NA,NA,NA,69.20598813,NA,NA,868898350.356664,1.15716016292572,0.257272809743881,1.02242517471313,0.366158932447433,-0.154582723975182,0.33874836564064,4.80916023254395,3.85650325,NA,NA,27.622,5.305,72.768,214929,176480,0.816476583480835,0.217270210385323,NA,2020
"San Marino","2020-01-01",38.3333333333333,16.6666666666667,60,NA,83.3514572537531,NA,NA,100,NA,NA,NA,NA,566.783333333333,NA,3.37769282616689,NA,NA,98.3476214674308,16.1362611431203,47.4403368836987,NA,NA,NA,NA,NA,NA,70.48342785,NA,NA,1541247884.00207,0.892201483249664,0.364147424697876,NA,NA,NA,NA,3.4246199131012,7.76576805,NA,NA,6.4,9.9,NA,34007,851,1.12421083450317,0.240227863192558,NA,2020
"Sao Tome and Principe","2020-01-01",45.8333333333333,54.0625,960,3200,16.6708292342559,0.144833296537399,0.18130387365818,76.813606262207,41.61,NA,141.1,179.72515,227.751041666667,9.81932791540149,12.6759730208899,NA,NA,NA,NA,NA,-0.691931128501892,0.232536807656288,NA,NA,NA,NA,40.31067242,NA,NA,472551023.610419,0.501609563827515,0.251161903142929,-0.677376806735992,0.158126264810562,-0.956708252429962,0.204884067177773,5.01138019561768,2.4861083,NA,NA,28.435,6.294,67.785,218641,56073,0.372656345367432,0.148093402385712,NA,2020
"Saudi Arabia","2020-01-01",80.7539305202145,0.454484134921779,2149690,59,8.88608075176502,0.265087097883224,0.172683551907539,99.99,0.06,NA,513555.8,712585.402,16.7452548972177,3.44545825956691,NA,NA,0.522319972515106,NA,8.23747120959778,33.4352762030602,0.139777943491936,0.238864824175835,0.576390504837036,NA,NA,NA,97.8623325,NA,9.22107521544371,734271183954.88,-0.617465674877167,0.218028962612152,0.236308723688126,0.164056271314621,0.263433009386063,0.226567625999451,7.80930995941162,NA,NA,NA,18.238,2.913,76.239,35997107,5656225,-1.60917353630066,0.133461162447929,NA,2020
"Senegal","2020-01-01",46.1122941879188,41.9059886770893,192530,686,NA,0.00789143890142441,0.135697677731514,64.3,38.64,NA,10680.2,30293.27863,85.3691372773074,2.54314685681659,NA,NA,NA,NA,NA,NA,-0.0349737964570522,0.194539979100227,0.420110791921616,NA,NA,NA,47.17942509,NA,1.42009429984355,24530513058.5946,-0.139079079031944,0.236120238900185,-0.285696387290955,0.139459386467934,-0.281065970659256,0.168855175375938,5.49785995483398,1.72161877,NA,NA,33.034,5.584,68.006,16436120,8526730,0.240493148565292,0.120300754904747,NA,2020
"Serbia","2020-01-01",40.0640292705237,31.1302309627258,87460,NA,24.1907685225837,-0.429459095001221,0.150446966290474,100,26.01,NA,46324.3,62883.94612,78.8832151840842,1.57553290083409,NA,NA,0.905950009822845,NA,23.4885661601903,44.544717737978,-0.0102546475827694,0.257121503353119,0.676606357097626,NA,NA,NA,78.36804864,NA,2.10217927462964,53356484763.839,-0.163741484284401,0.236120238900185,-0.100547984242439,0.146320477128029,0.0948551073670387,0.220767647027969,NA,5.30452394,29.8,35,8.9,16.9,74.4780487804878,6899126,3004845,-0.119043312966824,0.125340864062309,1.14161387098907,2020
"Seychelles","2020-01-01",3.3695652173913,73.2608695652174,460,2330,107.057324360828,1.42024326324463,0.205767080187798,100,1.34,NA,598.7,770.061638,214.047826086957,8.27685811437228,12.8910145191756,6.90806828675725,NA,NA,NA,NA,0.727294027805328,0.283920437097549,0.632779061794281,NA,NA,NA,75.46919577,NA,1.58468040730908,1183515397.64891,0.728249847888947,0.251161903142929,0.279145181179047,0.179900303483009,0.0368952825665474,0.306045830249786,5.15073013305664,5.39845753,NA,NA,15.8,6.8,77.2365853658537,98462,41801,0.486793607473373,0.146143361926079,8.52838055529233,2020
"Sierra Leone","2020-01-01",54.7104461069548,35.1188694929343,72180,2526,5.36579291444712,-0.371052652597427,0.138881340622902,26.3106842041016,75.07,NA,1048,5952.4739,114.075505680244,13.4468711101053,6.33221745869347,9.93222222222219,NA,NA,NA,NA,-1.02773928642273,0.204058468341827,0.36270210146904,NA,NA,NA,18,NA,0.546605434850038,4062906363.55623,-0.29902982711792,0.236120238900185,-0.76956707239151,0.142658993601799,-0.888310492038727,0.170468971133232,8.80955028533936,1.36035788,NA,NA,31.914,9.296,59.763,8233970,4699703,-0.0957746729254723,0.120300754904747,2.13748640464524,2020
"Singapore","2020-01-01",0.919220055710306,21.6852367688022,718,2497,122.244842426905,2.149747133255,0.144628450274467,100,0.92,NA,43705,64266.74268,7918.95125348189,-0.181916666666656,8.16666529058612,NA,NA,152.043261334961,12.7716072721768,25.8028118573581,2.3248598575592,0.238864824175835,0.879125714302063,NA,NA,NA,92.00434653,NA,2.94288472941144,348392174863.651,1.46085929870605,0.229722216725349,1.87023723125458,0.154401049017906,2.21286725997925,0.208471909165382,2.50665998458862,3.17285585,NA,NA,8.5,5.2,84.4658536585366,5685807,0,-0.203809812664986,0.130079358816147,0.169208474061906,2020
"Sint Maarten (Dutch part)","2020-01-01",NA,10.8823529411765,34,NA,44.8015721652178,NA,NA,100,0.05,NA,NA,NA,1244.41176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240279329.60894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.5,74.584,42310,0,NA,NA,NA,2020
"Slovak Republic","2020-01-01",39.1638935108153,40.05615640599,48080,824,18.3497517666078,0.441052377223969,0.15054589509964,100,17.64,NA,29035.8,35984.33182,113.536335274542,1.9369412669422,NA,NA,0.911090016365051,78.4125935006638,18.6381166468772,42.5011170048538,0.537019550800323,0.220826998353004,0.664987325668335,NA,NA,NA,89.92090413,NA,1.95049366875294,106728917483.033,0.632325232028961,0.234502270817757,0.673871576786041,0.146837010979652,0.785718619823456,0.226567625999451,4.6100001335144,5.80533266,14.8,NA,10.4,10.8,76.8658536585366,5458827,2524162,0.883265316486359,0.106458380818367,1.15454808101739,2020
"Slovenia","2020-01-01",30.3177330605272,61.4722591923085,20136.4,1162,25.2550928536847,0.803910613059998,0.137538328766823,100,22.4,NA,12477.3,15286.67677,104.408881428657,-0.0548568157606067,NA,NA,2.14735007286072,NA,16.8850420114381,45.4553783575118,1.15800929069519,0.220826998353004,0.774986982345581,NA,NA,NA,86.60130109,NA,1.0614252885269,53706800043.6833,0.710935533046722,0.229722216725349,1.06034100055695,0.139792561531067,0.923860549926758,0.208471909165382,5.76000022888184,6.86089611,15,24,8.9,11.4,80.5317073170732,2102419,943608,0.935727596282959,0.103448435664177,0.519445930636968,2020
"Small states","2020-01-01",32.5656986858175,39.6357744606621,2500566,NA,43.751692120636,NA,NA,82.369255441152,24.9774127085423,NA,216633.197,355740.934923,16.9533821542803,0.625989707046698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5084981405254,NA,NA,453727992926.427,NA,NA,NA,NA,NA,NA,4.60817003250122,4.11802129087858,NA,NA,20.6787180648074,7.42687316183023,69.0825725303329,42393051,17179942,NA,NA,NA,2020
"Solomon Islands","2020-01-01",4.18006430868167,90.1382636655948,27990,3028,13.1730164087526,0.0909536629915237,0.260465413331985,72.8979263305664,49.01,NA,223.3,835.240357,24.6942122186495,2.96354992076069,12.1698867713905,10.1925707369086,NA,11.463900323928,21.0515328670048,31.9131435950908,-0.831492960453033,0.416715532541275,0.419872611761093,NA,NA,NA,35.88145793,NA,NA,1536145831.0639,0.63662576675415,0.257272809743881,-0.02077916264534,0.338277846574783,-0.847140789031982,0.33874836564064,12.75,3.60097384,NA,NA,30.223,5.082,70.199,691191,520674,0.555384397506714,0.204054847359657,NA,2020
